smiles,tox
CC(C)SC1=CC=CC(=C1)C(=O)NC2=NN=C(O2)C3=C(C=C(C=C3)Cl)Cl,0
CCCN(CC1CC1)CC(C2=CC(=C(C=C2)OC)OC)O,0
C1COCCC1(C2=CC(=CC=C2)F)C(=O)N3CCOCC(C3)CC4=CC=CN5C4=CC=N5,0
CC(CSC)N(C)C1=NC=NC(=C1)NN,0
CC(C)CCNC(=O)C1=CN2C(=N1)SC=N2,0
COC1=C(C=C(C=C1)NC(=O)C2C3C=CC4(C2C(=O)N(C4)C5=CC6=C(C=C5)OCO6)O3)OC,0
C=CC(=O)N1CC2(CN(C1)CN(C2)C(=O)C=C)[N+](=O)[O-],0
CC(C1C2CC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C3=CC=C(S3)C(=S)N)O,0
CCC(C)NC(=O)C(CC)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)CN(C2=CC(=CC(=C2)C)C)S(=O)(=O)C,0
CC1=CC(=C(C(=C1)C)N2CCC(C2=O)N(C)CC(C)C(=O)O)C,0
CC1C(CCO1)SCC(C2=CC(=CC=C2)OC)N,0
CC1=C(C=C(C=C1)Cl)N2C(=CC(=C2C)C=C3C(=N)N4C(=NC3=O)SC(=N4)C5=CC=CC=C5C)C,0
CC(C)(C)OC(=O)NCCC(=O)NC1=CC=CC(=C1)NC(=O)CC2=CC=CC=C2F,0
CC(C(=O)NC1=CC(=CC=C1)Cl)OC(=O)C2=CC=C(C=C2)NC(=O)N,0
CC(C)C1=CC(=NN1C(C)(C)C)C(=O)NC(C)C2=CC=C(C=C2)F,0
COC1=CC=CC(=C1)C2C(=C(C3=CC4=C(C=C3)OCC4)O)C(=O)C(=O)N2C5=CC=C(C=C5)CC(=O)OC,0
CCC1=C2C=CC=C(C2=CO1)F,0
CC(=O)NC(=O)C1=CC=CC(=N1)C2=CC(=C(C=C2F)F)C3=NC(=CC=C3)C(=O)O,0
CC(C)C(C)NC(=O)C1=CC=CC=C1F,0
C#CCC(=O)N1CCC2=C(C1C(=O)O)C=CS2,0
COC(=O)C1=C(C=CC=C1O)CCC2=CC=C(C=C2)C3=CC=CC=C3,0
CNC(CC1=NC=CN1C)C2=CC=C(C=C2)OC,0
C1=CC=C(C=C1)OCC2=CC=C(O2)C(=O)NNC(=O)C3=CC=C(C=C3)N4C=NC5=CC=CC=C54,0
CCCCCCCCC=CCCCCCCCC(=O)NC1=C(N=C(N=C1SCC)C)SCC,0
CCNC(=O)CN(C)S(=O)(=O)C1=CC(=C(C=C1)OCC)C,0
CSC1=NC2=CC=NN2C(=C1C#N)NCCCN3C=CN=C3,0
CCC(CC)COC1CCC(C1)(C(=O)OCC)NC,0
CCNC(=O)C(C)N(CC1=CC=C(C=C1)OC)C(=O)C,0
CC(C)(C)C(C(=O)O)NC(=O)C1CC2CCC1N2,0
CC1=NC(=NO1)CNC2=CC(=C(C=C2)C(F)(F)F)C#N,0
C1CCC(CC1)NC(=S)NNC(=O)CN2C=NC3=CC=CC=C32,0
CC1=C(C=CC(=C1)NC)C(=O)NC(C)C2=NC=NN2,0
CC1=CC=C(C=C1)C2=CC3=C(C4=CC=CC=C4C(=C3C=C2)C5=CC=CC6=CC=CC=C65)C7=CC=CC=C7,0
CCCCCCCCCCCCCCCCCC(=O)NC(=O)C1CNCCO1,0
CC(C)(C)C1=C(C=CC(=C1)OC)OC2=C(C(=CC(=C2)C=O)OC)OC,0
C1CC2CC1CC2CCNC(=O)CN3C(=O)COC4=C3C=C(C=C4)[N+](=O)[O-],0
CC1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CC=C3Br,0
CC(C(=O)NCCC1=CC=CC=C1)N(CC2=CC=C(C=C2)F)C(=O)CN(CC3=CC=CC=C3)S(=O)(=O)C,0
CCNC(=O)C1=COC2=C(C(=NC=C12)N)OC(C)C3=C(C=CC(=C3Cl)F)Cl,0
CCC1=NN(C(=C1)C(CC2CCCN(C2)S(=O)(=O)C)O)C,0
CC1=C(C=C(C=C1)NC2=NN=C(S2)SCC(=O)N(CCC#N)CCC#N)Cl,0
CC1=C(C=C(C=C1)C#N)NC(=O)N2CCCC2,0
CC(C(OCC(=O)O)(F)F)(OCC(=C)F)F,0
CN1C(=NN=C1SCC(=O)N(C)CC2=CC(=C(C=C2)OC)OC)C3CC3,0
CC(=O)OC1=CC(=CC(=C1)NC(=O)CC2C(=O)N=C(S2)N)OC(=O)C,0
C1=CC(=CC=C1CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)N=C=S,0
CNC1=C(N=CN1C)N,0
C[NH+](C)CC1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3O2,0
CC(C)(CCC(=O)O)NC(=O)C1=CC=C(O1)S(=O)(=O)C,0
C1CN(CC1NC(=O)CN2C=CC=C2)C3=NC=CS3,0
C1=CN=CC(=C1N(CCO)CC(F)F)N,0
CN1CCCCC1CC2=CN3CC(CCC3=N2)N,0
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CN=C3OC)I)N4CCN(CC4)C(=O)O,0
C1CCC2C(C1)N(CCO2)C(=O)CNC3CCC4=NC=NN4C3,0
CC(=O)C=C1CN(C1=O)C2=CC=CC=C2,0
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)NC(=O)COC2=CC=CC(=C2)C(F)(F)F)Cl.Cl,0
CC1=NC2=C(C=C1)C(=O)C=C(N2C3=CC=CC=C3)NC4=CC=C(C=C4)Cl,0
C1CC(OC1)CNC2=NC=CC(=C2[N+](=O)[O-])Br,0
CC1(C(N(CS1)S(=O)(=O)C2=CN=CC=C2)C(=O)NC(CC3=CC=C(C=C3)N4C5=C(C=CC=N5)N(C4=O)CC(=O)O)C(=O)OC(C)(C)C)C,0
CC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)F)NC(=O)C(C)N3CCC(CC3)C(=O)NCC(=O)NC4=C(C=CC(=C4)C(=O)N5CCOCC5)OC,0
COCCC1=CC=C(C=C1)C(C2=CC(=CC(=C2)Cl)Cl)Cl,0
COC1=C(C=C(C=C1)CCCNC(=O)CN(C2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(C=C3)F)OC,0
COC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)C=CC(=O)N3CCCC3C4=CC=CS4,0
CCCCC1=CN(C(=O)N1CC2=CC=C(C=C2)C3=C(C=CN=C3)C4=NNN=N4)C5=CC=CC=C5C(C)C,0
CC(C)(C)N(CCC(=O)O)CCS(=O)(=O)CCC(=O)N,0
CNC1CC(C1OCCOC)OC2=CC(=CC(=C2)Cl)Cl,0
C1=CC=C(C(=C1)OCC(CO)C2=CC=CO2)Br,0
CC1=C(C=NN1C2=CC(=CC=C2)F)C(C)NCC3=CC(=C(C(=C3)Cl)O)OC,0
CCNC(C1CCC1)C2=CC3=C(C=C2)N(C(=O)N3C)C,0
COC(=O)C12C3CCCCC3C(C1(OC)OC)(O2)C(=O)OC,0
CC(C(=O)NC1=CC=CC=C1[N+](=O)[O-])OC(=O)CN2C(=O)C3=CC=CC=C3C2=O,0
C1CC(CNC1)COC2=C(C=C(C=C2)C#N)C(F)(F)F,0
C1C(C(C(C(O1)OCC(C(C(C(COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)[O-])OS(=O)[O-],0
CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OCOCCOC,0
CC1=C(SC2=C1C(=O)N3C(=N2)SC=C(N3)C4=CC=C(C=C4)Br)C(=O)NC5=CC=CC=C5OC,0
COC1=C(C=C(C=C1)Cl)CNC2=CC(=C(C=C2)O)Cl,0
CC1=CC=CC=C1C2=CC(=CC=C2)C(=O)N3CCC4(C3CC(CC4)O)OC,0
COCCN1CCC(C1)C2=CC=CC=C2,0
COC12CCC(CC1)(CC2)C3=CC=C(C=C3)CC(=O)O,0
CC(C)CN(CC(C)C)C(=O)C1CC2CCC1C2,0
CC1CN(CCO1)C(CN=C(N)NCC2CCC2)C3=C(C=CC=C3Cl)F,0
CCC(CC#C)NC(=O)C(C1=CC=CC=C1)N,0
CC(C)C(C)N(C)C(=O)C1=C(C=CC(=C1)C(F)(F)F)Br,0
CCCCSC(C)C(=O)NCCCCN,0
CC1=C(C=C(C=C1)N=CC2=CC(=C(C(=C2)I)OC3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-])OC)C,0
CC(=O)CC(C(=O)C[NH+]=[N-])NC(=O)C1CCCN2N1C(=O)C(CCC2=O)NC,0
CN1C(=CC(=N1)C(CCN)C(=O)O)N,0
CCNC(=O)OCC(=N)C1=C(C=C(C=N1)C(F)(F)F)N2CCCC2,0
CC1=CSC2=NC(=CC(=O)N12)C3=CC(=CC=C3)F,0
CCCC1C(=O)N(C(C(=O)N1)C)C(C)C2=CC(=CC=C2)Cl,0
CSC1=C(C=C2C(=C1)OCO2)I,0
COC1=C(C=CC(=C1)C=C2C(=O)N(C(=O)N2)CC3=CC=C(O3)C(=O)OC)O,0
C1CN(CCN1C2=CC(=NC=N2)NC3=CC=CC=N3)C(=O)C4=CC(=CC(=C4)[N+](=O)[O-])[N+](=O)[O-],0
CN(C)C1=NC(=NC(=N1)CNC(=O)C2=CC=C(C=C2)F)N(C)C,0
C1=CC(=CC=C1F)S(=O)(=O)OC2=C(C=CC(=C2)Cl)Cl,0
CC(C(=O)O)OC1=C(C=C(C=C1)C=C2C(=O)N(C(=S)S2)C3=CC=CC=C3)OC,0
C1CN(C(C2=CC=CC=C21)CN)C(=O)C3=CC=C(C=C3)I,0
C1CN(CC2=CC=CC=C21)CC#CCNS(=O)(=O)C3=CC=CC4=C3N=CC=C4,0
CS(=O)CCCNCC1=CC=CC=C1C(=O)O,0
CCN(CCO)C(=O)C1=CC(=NC(=C1)Cl)N(C)C,0
COC1=C(C=CC(=C1)C=CC(=O)OCC(=O)NCC(F)(F)F)OCC#N,0
COC1=C2C(=C(C=C1)N3CCOCC3)SC(=N2)NC(=O)C4=CC=C(C=C4)C(F)(F)F,0
CC(C)NC(=O)CN1CCN(CC1)C(=O)C(C)(CC2=NC3=CC=CC=C3S2)C4=CC=CC=C4,0
CCCCS(=O)(=O)N1CCN(CC1)C2CCOC3=CC=CC=C23,0
CCCN1C=CC2=C1C=CC(=C2)NC(=O)NCC3(CC(C3)OCC)O,0
COC(CC(=O)N1CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2)CN.Cl,0
CCCCC(CN)NC(=O)C1=CC(=CC(=C1N)[N+](=O)[O-])C.Cl,0
CCCCCCCCCCCCC1=CC=C(C=C1)C2=C(C3=CC=CC=C3C=C2)N,0
CC1=CC(=CS1)C(C2=NN(C3=CC=CC=C32)C)O,0
CC1(COCN1C(=O)NC2=CC(=C(C=C2Cl)Cl)Cl)C,0
CCC(C1=CC=C(C=C1)Cl)NS(=O)(=O)CCCN2C(=O)C3=CC=CC=C3C2=O,0
CC1(CC2=C(C(CC(=O)N2C3=CC=CC(=C3)C(F)(F)F)C4=CC(=C(C=C4)O)OC)C(=O)C1)C,0
COC1=CC(=C(C=C1)OCC#C)C=NNC(=O)C2=C(C=C(C=C2)OC)O,0
CC1=C(C(=NN1CC2=CC=CC=C2)C)CNC(=O)N(C)C(C)C3=CC=CC=N3,0
CC1=C(C=C(C=C1)NC(=O)C(C2=CC=CC=C2)SC3=NN=C(N3N)CC4=CC=CC=C4F)Cl,0
CCCCCN1CCCC2(C1)C(C3=C(O2)C=CC(=C3)F)N4C=CC=C4,0
CNCC1CCCN1C(=O)CCS(=O)(=O)C2=CC3=C(C=C2)OCCO3,0
CC1=NC2=C(N1CC3=CC=C(C=C3)N)C=CC(=C2)N,0
CC1C(C(C(C(O1)OC2C(OC(C(C2OC3C(C(C(C(O3)CO)O)O)O)NC(=O)C)OC4C(C(OC(C4O)OC5C(OC(C(C5O)O)O)CO)COC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)OC9C(C(C(C(O9)CO)O)O)O)O)NC(=O)C)O)OC1C(C(C(C(O1)C)O)O)O)NC(=O)C)O)CO)O)O)O,0
C1OC2=C(O1)C=C(C=C2)COC3=C(C=C(C=C3)C=NNC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O)Br,0
CC(C)NC(=O)C1=CSC(=N1)NC(=O)NC2=CC=CC=C2,0
CC1=NC(=CS1)S(=O)(=O)N2CCN(CC2)C3=C(C=C(C=C3F)C#N)F,0
CC(C)CC(=O)OC(C)C(C)OC(=O)C(CC1=CC(=C(C=C1)OC(=O)C(C)C(C)C)OC(=O)C(C)C(C)C)N,0
COCCNCCC1=C(C=CC(=C1)NC(=O)C2=CC(=C(C=C2)S(=O)(=O)N)OC)C3=CC=CC=C3C(F)(F)F,0
CCCC(C)C1=CC=CC=C1C2=C(C(=CC=C2)O)O,0
CC1(OC(C(O1)C(=O)C2=CN=C(N=C2OC(C)(C)C)OC(C)(C)C)C(=O)CO[Si](C)(C)C(C)(C)C)C,0
CCCN(CCC)C1=NNC2C1N(C(=O)C(=C2)C3=C(C=CC(=C3)C(=O)NC)C)C,0
CC(C)(C)CCOC1=C(C=C(C=C1)C(=NO)N)OC,0
CCNC(=NCC1=C(N=CC=C1)N2CCOCC2)N3CCC(CC3)C,0
CC(C)N1CCCC12CCCNC2,0
CN(CC1=CC=CC=C1)C(=O)C(CC2=CC3=C(CCCC3)C=C2)N,0
COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)F)C4=C(C(=CC(=C4F)F)F)F,0
B(C)(NCCCCN(B(C)O)CC(CCCCCCNC(=O)CCCCCCCCCCCNC(=O)CCCCCCCCCCCNC(=O)C(C(C(C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C)CN(B(C)O)CCCCNB(C)O)O,0
C1C(CC1Cl)OCC2=CC=CC=C2F,0
CC1=CC(=CC=C1)N2C3CCC2CC(C3)C(=O)O,0
CN1CCC(CC1)C(=O)C2=C(C=C(C=C2F)F)F,0
CC1=CC2=C(C=C1CF)NCC(O2)C(=O)NC3=CC(=C(C=C3CCCN(C)C)CCCCC=C)O,0
CN(CC(=O)NC1=CC=C(C=C1)OC(F)(F)F)C2=C3C=CSC3=NC=N2,0
CC(CN(C)C(=O)CC1=CC=C(C=C1)OC)NC(=O)OC(C)(C)C,0
C=CC(C(C=C1SCCCS1)O)OCC2=CC=CC=C2,0
CC1=C(C(=NN1C2=NC3=CC=CC=C3C=N2)C)CC(=O)O,0
CC(CCN1CCN(CC1)C2=NC=CC=N2)N3CCCN4C3=NC5=C4C(=O)N(C(=O)N5C)C,0
CCC1(CCC1)NC(=O)C2=CN=CC(=C2)C=CC(=O)O,0
CCC1=CN=C(S1)CNC2=C(C(=NS2)C)C(=O)C,0
CC1=CC=C(C=C1)C2=NC3=C(C(=NN3C(=C2)C(F)(F)F)C(=O)N4CC[NH+](CC4)CC5=CC=CC=C5)Cl,0
CC(C)CNC(=O)C(CC1=CC=CC=C1)N(CC2=CC=C(C=C2)F)C(=O)CN(C3=CC(=C(C=C3)OC)OC)S(=O)(=O)C,0
C1CCC2=C(C1)[N+](=CS2)CC(=O)C3=CC=C(C=C3)Cl,0
C1=CC=C(C=C1)N2C(=NN=C2SCC#N)CNC3=CC=C(C=C3)Cl,0
CC(C(=O)NCC1=C(C=C(C=C1)Cl)Cl)SC2=CC=C(C=C2)[N+](=O)[O-],0
CCCCN(CC1=CC=CC=C1)C2=NC=NC3=C2C=NN3C,0
CC(C)CNCC1=CN=CC(=N1)N(C)C2=CC(=CC=C2)F,0
CCC1=CC(=CC=C1)NCC2=C(CCCC2(C)C)C.Cl,0
CC(C)OC1=C(C=CC=N1)CNC2=C(C=C(C=C2)N)Br,0
CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OCC(=O)NN=CC3=CC=CS3,0
CC1=CC=C(C=C1)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F,0
C1C(OC(C(C1O)O)OCC(C2=CNC3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4)CO,0
CCOC1=CC=CC=C1C2=CC(=NN2CC(=O)O)CN,0
C1CC2COC3=C(N2C1)C=CC(=C3)N4CC(OC4=O)CNC=O,0
CCCCCC1=NC(=C(C(=N1)C)O)C,0
CC(C)CCN(C)C1=C(C=C(C=C1)F)C(=N)N,0
CC(C)C(C(=O)N1CCC(CC1)C2CC(CN2C)C(=O)NC3=CC=CC(=C3)C(F)(F)F)N,0
CCOC1=CC=CC=C1NC(=O)CCC2=CC=C(C=C2)F,0
CC(=O)NCCN1C(SCC1=O)C2=CC=C(S2)Cl,0
C1C(NNC1=O)C(=O)NC2=CC3=C(C=C2)C=NN3,0
CC(C)CC(C(=O)NC(C)C(=O)[As])N,0
COC1=CC=C(C=C1)N2C(=O)C(=CC3=CC=C(C=C3)C(=O)OC)SC2=S,0
CC1=CN=C(N=C1OCCN(C)C)NC,0
C1CC(OC1)COC2=CC=C(C=C2)C(=O)OCC3=C4C(=CC(=C3)F)COC(O4)C5=CC=CC=C5,0
CCC1=CC=C(C=C1)OCCNC(=O)NC2=CC=C(C=C2)N3CCCCC3,0
COC1=C(C=C2C(=C1)N(C(=N2)CCCl)CCCC3CC3)F,0
CC1=NC(=CC(=C1)C(=O)O)N2CCC(CC2)C(=O)NC,0
CCC1(CN(CCN1)C2CCCCC2SC)CC,0
C1CC(C(=O)NC1)N2CC(C2)N3C=C(C=N3)N4CCCC4=O,0
CCCCC1C(C(OC1=O)CBr)O,0
CC1=CC=C(C=C1)CCC2=C(C(=NO2)N)C3=CC=CC=N3,0
C(C(O)(O)O[Si](O)(O)O)(O)O,0
C1CCN(C1)S(=O)(=O)C2=CN=C(C=C2)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)C(=O)N,0
CN(CC1=CC=CC=C1Br)S(=O)(=O)C2=CC=C(O2)C(=O)O,0
CCCNC1=NC(=NC(=C1)NCC2(CC2)CC)C(F)(F)F,0
CC1=CSC(=C1)CNC(=O)C2=CC=C(S2)C3=CN=C4C(=N3)C(=CN4)C(=O)NC(C)C(C)(C)C,0
CC(C)CNS(=O)(=O)N1CCOC(C1)CC(=O)O,0
CCCONC(=O)C1=C(C=CC=C1F)F,0
COC(=O)CCCOC1CCOC1,0
C1CCN(C1)S(=O)(=O)C2=CC(=C(C=C2)OCC(CNCC3=CC=C(C=C3)F)O)[N+](=O)[O-],0
CCCCN1C(=C(C(=O)NC1=O)N(CC2=CC=CO2)C(=O)C=CC3=CC=C(O3)C)N,0
CCCCCCCCCCCCC(C1=CC(=O)OC1O)OC,0
CC1=C(N=C(N=C1N(C)C(C)CO)C(C)C)NC,0
C1=CC=C(C=C1)C(CN=C(CO)N)OC2=CC(=C(C=C2C#N)F)Cl,0
COC1=C(C=C(C=C1)OC2=CC3=C(C=C2)OC4(C(CC(=NOC)C5=CC(C(C3C54)CCCCO)CCCCO)N(CC6=CC=CC7=CC=CC=C76)C(=O)C=CC8=CC=C(C=C8)[N+](=O)[O-])OCC=C)C=O,0
CCCCC(CC)C(=O)O.CCCCC(CC)C(=O)O.C1=CC=C(C=C1)C[Sn]CC2=CC=CC=C2,0
CCOC(=O)C(=CC1=CC=CC=C1)C(C2=CC=CO2)NS(=O)C3=CC=C(C=C3)C,0
CC1=CN=C(C=N1)CN2CCN(CC(C2)CC3=CC=CC4=C3N=CC=C4)C,0
C1=CC=C(C=C1)COC(=O)NCC2=NC(=CC(=N2)C(F)(F)F)C=O,0
CCC1=C(C=C(C=C1)N)S(=O)(=O)NC(C)C2=NNN=N2,0
CC(C)COCC(CNCC1CCCC(C1)O)O,0
CC(=O)N=C1C2=C(N=C(S1)N3CCOCC3)SC4=C2CCCC4,0
CCCC(=NC1=CC(=C(C(=C1)Cl)F)Cl)N,0
COCC1(CCNCC1)C(=O)NC2=CC(=C(C(=C2)F)F)F,0
CC1C(=O)NC(C(=O)N1C2=CC(=CC(=C2)C)F)(C)C,0
CC1=CN=C(O1)C(C)NC(C)C(C)OC,0
CC(C1=CC(=CC=C1)OC2=CC=CC=N2)NC(=O)C=CC3=CC(=CC(=C3)F)F,0
CCC(C1=CC=C(C=C1)Cl)C(C(=O)[O-])C(=O)[O-],0
COC1=CC(=C(C=C1)C=O)CC2(CC2)N,0
CCN1C(=NN=C1CCl)COCC(F)(F)F,0
C(COC(=O)C(=CC=CN(CCO)CCO)C#N)COC(=O)C(=CC=CN(CCO)CCO)C#N,0
C1=CSC(=C1)CC(=O)NC2=NN=C(S2)S(=O)(=O)N,0
CC(CN(CC(=O)O)C1=CC=C(C=C1)Cl)CO,0
CCCCNC(=O)C(CC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CCCN(C2=CC(=CC=C2)Cl)S(=O)(=O)C,0
CC(CSC)NC1=NC(=NC2=CC=CC=C21)C(=O)O,0
CC1=CC=CC=C1N2C(=NN=C2SCC(=O)N(C)CCC#N)C3=CN=CC=C3,0
CCOC1=NC=C(C=C1)NC2=NC(=CC(=N2)Br)N,0
C1=CC(=C(C=C1OC2=C(C=C(C=C2)F)CCl)Cl)[N+](=O)[O-],0
C1CN(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)CNC4=NC(=NC(=N4)NC5=CC=CC(=C5)C(F)(F)F)OCC(F)(F)F,0
C1=CC=C(C=C1)C2=NC3=C(C=NN3CC4=CC=C(C=C4)Cl)C(=C2)C(=O)OCC#N,0
CC1=C(C(=CC=C1)N)C(=O)OCC(C)(C)C(=O)OC,0
CC1CCCCC1N(C)CC2CCCCCC2O,0
CCC1CCC(CC1)(CCC(C)(C)C)CN,0
CC1C(CCN1C(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)OC)C(=O)O,0
CCN1CCN(CC1)C2=NC(=NC(=N2)N3C=NC=N3)NC,0
CCC(C1=CC=CC=C1)C(C2=C(C=CS2)C)NN,0
CC(C)C(=O)NC1=CC=CC(=C1)N2C(=NC(=N2)OC)C3=CC=CC=C3F,0
CCCNC1=C(N=CC=C1)S(=O)(=O)NCC(C)(C)C(C)C,0
CCNC(=NCC1=CC=NN1)NC2CCN(CC2)S(=O)(=O)C(F)(F)F.I,0
CN1C(=O)C2=C(C1=O)C=C(C=C2)NC(=O)C3CCN(CC3)C4=C(C=C(C=C4)C(F)(F)F)[N+](=O)[O-],0
CCCC1(CCCN1)C(=O)C2=CC(=C(C=C2)F)F,0
C1CC(N(C1)CCN2CCCOCC2=O)CN3C(=O)C=CC(=N3)N4C=CN=C4,0
C1CC1C2=NC(=CC(=N2)NN)NCCCCCCO,0
CCN(CC)C(=O)C1=C(C=CC(=C1)NC(=O)C(C)N2CCC(CC2)C(=O)NC(C)C(=O)NC3=C(C=CC(=C3)C(=O)N4CCOCC4)Cl)Cl,0
CC1=CC=C(C=C1)N2C(=O)CN=C2SCC(=O)N(CC3=CC=C(C=C3)OC)C4CC4,0
C1C2C3C(C1C4C2C(=O)N(C4=O)C5=CC=C(C=C5)Cl)SC6=C(C3C7=CC=C(C=C7)O)SC(=O)N6,0
COC(CC1(CCC(CC1)[Si](OC)(OC)OC)[Si])(OC)OC,0
CCC1C2=CC=CN2CCN1C(=O)C3=NC4=NC=NN4C(=C3)C(C)C,0
C1C(C2C(COC2O1)O)CC3=CC=CC=C3,0
CCCOC1=CC=C(C=C1)NCC2=CC=CC=C2N,0
CCCCCN1C2CC(CC1COC2)NC(=O)C3=NNC4=CC=CC=C43,0
C1=CC=C2C(=C1)C(=O)N(C2=O)CSC3=NN=C(N3N)C(F)(F)F,0
CC(CNC(=O)C1=CC=C(C=C1)[N+](=O)[O-])NC.Cl,0
CCCC(C)NS(=O)(=O)C1=CC=CC=C1CNC(C)C,0
C=CCNC(=S)N=C(N)N,0
C1CSCC[NH+]1CC(=O)NN=CC2=CC=CC=C2Cl,0
C1CCC2=C(C1)C=CC(=C2)C(=O)C3=C(SC(=C3)Br)Br,0
CC(=O)C1=CC(=CC(=C1)Cl)NCC2=CC=C(C=C2)F,0
C1CCS(=O)(=O)C(C1)C2=NC(=CO2)C=O,0
CN(C)CCNC1=NC(=CC(=N1)NNC2=C(C=C(C=C2)Cl)Cl)C3=CC=CC=C3,0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CC2CCCC2)CC(C(CC3=CC=CC=C3)N(CC4=CN=CC=C4)C(=O)[O-])O,0
CCCCCCCOC1CCC(CC1)C2CCC3(CC2)C(=O)C4(C3(Cl)Cl)CCC(CC4)C5CCC(CC5)OCCCCCCC,0
CC(CCSC1=CC=CC=C1)(SC2=CC=CC=C2)SC3=CC=CC=C3,0
CC1=CC=CC=C1CN(C(C2=CC=C(C=C2)F)C(=O)NC3=CC=C(C=C3)N(C)C)C(=O)CN4C5=CC=CC=C5N=N4,0
CCC1=CC=CC=C1OC2=NC(=NC(=C2)NCC)N,0
CC(C)(C(=O)CC1=CC=C(C=C1)F)N(C)C,0
CCC(C)NC(C)C(=O)C1=CC2=C(C=C1)NCC2,0
CC1=CC=C(C=C1)S(=O)(=O)NC2C(C=C(C3C2OC(O3)(C)C)Br)NC4C=C(C5C(C4O)OC(O5)(C)C)Br,0
COCCCN1CCCN(CC1)C2=NC=C(C=C2)C(F)(F)F,0
CCCC(=C(CCC)C1=CC(=C(C(=C1)OC)OC)OC)C#N,0
CC(C)(C)OC(=O)CCCCOC1=C(C(=CC(=C1F)F)F)F,0
CC(C(=O)NC1=CC(=CC=C1)[N+](=O)[O-])N2CCN(CC2)CC=CC3=CC=CC=C3,0
CC1=CN=C(C(=N1)N2CCN(CC2)C(=O)C3=NN(C(=C3)C(F)(F)F)C)C,0
COC(=O)CCCNCC=CC1=CC=CC=C1,0
CCCC(C)(C)CCC(C)(CCC(C)NCC)C(C)(C)C,0
C1COCCN1C(CN2C(C(=C(C2=O)O)C(=O)C3=CC=CO3)C4=CC=CS4)C5=CC=CO5,0
COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC)OC(CCO)C4CCNCC4,0
CCN1C(=NNC1=S)CC2=NC3=CC=CC=C3NC2=O,0
CC1CC2=CC=CC=C2N1C(=O)CC3CCCC3N.Cl,0
C1COCCN1CCNC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],0
COC1=CC=CC(=C1)C=C2C(=O)C3=C(O2)C=C(C=C3)OCC(=O)N4CCCCC4,0
CCC1C2=C(CCN1C(=O)CN3C(=O)C4=CC=CC=C4C3=O)SC=C2,0
COC1=CC=CC(=C1)CCNC(=O)C2(CCCC2)CN.Cl,0
CC1=C(C=C(C=C1)NC(C2CC2)C3=CC=C(C=C3)Cl)Cl,0
CC1=NOC(=N1)C2CCC3C(O2)CCN3CC4CCOCC4,0
COC1=CC(=C(C=C1)O)NS(=O)(=O)C2=C(C=CC(=C2)Br)Br,0
C1CC2=C(C=CC=C2I)SC1,0
CC1=NC=C(N1)CNC2=CC=C(C=C2)CN3C=NC=N3,0
CCC(CC)CN1CCCNC(C1)C(C)(C)C,0
CC(CCC1=CNC2=CC=CC=C21)NCC(C3=CN4C(=NN=N4)C=C3)O,0
CC(C)CCCC(C)NC(C)C1=CC2=C(C=C1)OCO2,0
CC(C)OC(=O)CN1C(=O)C(=CC2=CN(C3=CC=CC=C32)CC(=O)NC4=CC5=C(C=C4)OCO5)SC1=O,0
CNC(=O)C1CCN(C1)CC2=CC=C(O2)SC3CCCCC3,0
CCC(CN)C(=O)N1CCCC(C1)COC,0
CN1C2C(NC3=CC=CC=C31)N(C(=S)S2)C4=NC=CS4,0
CCCC(CS(=O)(=O)CC1=CC=CC=C1Cl)N,0
